id_usuario,ids_restaurante_favorito
58032,6888
85360,6937
46344,1650
219108,11948
219108,14094
219108,3977
76836,1759
76836,1775
76836,183
76836,2848
76836,389
76836,425
76836,48
76836,793
76836,863
76836,893
81655,104
81655,1182
81655,2166
81655,217
81655,2715
81655,292
81655,378
81655,48
81655,480
70127,2724
118496,10140
118496,12134
118496,13410
118496,15228
118496,4078
118496,7746
119370,2644
119370,3292
123260,2078
123260,2448
123260,3450
123260,4191
123260,441
65049,10146
11976,3147
179904,1
179904,124
179904,9070
41903,2589
41903,261
41903,6987
45273,2133
76429,1232
315046,3220
189814,12598
189814,3348
189814,3686
189814,7074
16297,8432
44907,12002
44907,2166
620988,1518
620988,246
620988,3367
620988,4056
620988,48
620988,6350
620988,8078
7687,14440
57009,9826
402034,94
402034,9556
402034,9582
402034,9588
402034,9754
402034,9996
402034,10168
402034,1060
402034,10750
402034,10900
17050,14480
431570,12508
43330,2166
43330,15192
43330,6768
43330,8464
43330,412
43330,1434
152842,2211
152842,8214
84327,2718
180902,674
151442,10728
23693,11322
23693,3418
23693,4078
23693,9448
8,10202
8,12636
8,2531
8,2797
8,3610
8,5133
8,515
8,5369
8,7191
8,863
10034,6000
10034,7595
10034,982
49028,48
f0f0b01e-a128-4fd5-a654-288673359ea2,13746
f0f0b01e-a128-4fd5-a654-288673359ea2,3062
105308,6990
105308,7125
105308,8362
24652,2839
24652,15242
24652,6736
55002,10874
85706,3178
313406,14228
402754,12810
106460,3153
106460,7530
10027,2648
235468,2950
167974,1319
253960,246
185,3610
185,5597
185,6481
79949,1514
79949,8268
347822,11766
98428,2604
98428,8742
75165,1139
75165,1534
75165,1543
75165,1567
75165,1716
75165,1735
75165,1736
75165,2139
75165,2600
75165,2729
22249d37-4ad2-45dd-beeb-2f75e5639658,2988
362850,3259
362850,4072
74611,1182
291704,2078
153806,3271
391518,11228
391518,1514
391518,3114
391518,4105
284778,2262
2844,2945
12178,1000
12178,104
12178,12574
12178,1264
12178,12692
12178,1425
12178,1445
12178,2272
12178,3000
12178,3177
386078,10134
386078,11766
386078,11964
386078,1514
386078,2945
386078,3367
386078,4931
386078,6738
386078,8740
103878,11766
103878,6535
396360,2634
396360,8296
424578,5369
93910,545
93910,551
93910,7069
196662,10136
196662,1136
196662,124
196662,12788
196662,128
196662,154
196662,253
196662,2883
196662,3259
196662,3686
315808,3258
315808,6820
315808,7098
315808,13000
161120,2041
161120,2215
161120,3610
161120,87
473292,3127
80040,4114
80040,6406
124766,48
6dc256b0-7dd9-4d92-8210-aa44bf4305d7,15724
6dc256b0-7dd9-4d92-8210-aa44bf4305d7,214
382570,214
382570,48
382570,1723
382570,154
382570,81
382570,2646
382570,225
382570,12376
382570,6392
382570,499
72517,258
72517,42
72517,651
256948,2762
256948,5133
256948,6755
415792,11410
223966,10588
223966,7686
10732,12752
717426,1650
717426,2686
202746,10086
202746,10322
202746,1182
202746,1221
202746,1222
202746,1518
202746,2086
202746,259
202746,3028
202746,3445
585296,14878
585296,3832
585296,10042
585296,10216
585296,10686
585296,10750
585296,10878
585296,11140
585296,11662
585296,11802
563156,14490
10126,214
84515,125
84515,14178
84515,2053
84515,2825
84515,8562
84515,916
84515,9802
285,11110
285,9628
23123,12846
79226,3933
79226,48
79226,486
79226,5535
79226,7
269624,6481
269624,48
269624,15136
269624,ac2b577c-3637-e8c4-80e5-565dff5b53a5
269624,14982
269624,793
269624,10508
269624,11342
269624,2136
269624,6061
246554,1
246554,225
246554,2933
246554,345
246554,7804
246554,8222
47643,14852
47643,15702
47643,6755
47643,48
47643,14562
47643,8214
47643,7686
47643,2070
47643,11766
47643,2734
104362,10720
104362,10922
104362,13958
104362,1961
104362,3964
104362,6847
104362,7150
104362,7602
104362,7801
104362,9070
169154,7190
66702,10766
66702,125
66702,126
66702,3870
66702,6749
338978,10880
338978,1380
338978,236
338978,251
338978,4072
338978,6693
338978,9088
403230,10108
403230,1182
403230,122
403230,12372
403230,12904
403230,6802
455988,7058
173238,1445
352796,6390
387442,3003
13109,9156
66883,217
66883,2687
66883,2839
66883,319
150756,7193
13792,3851
76889,10898
187240,5678
187240,1380
357066,11612
357066,12840
357066,13324
357066,13416
357066,2945
44328,3099
44328,3807
44328,6056
44328,6560
44328,6644
153568,7303
153568,9390
275734,1958
16459,2997
6344,2922
6344,7265
6344,7831
6344,8450
104810,6832
76187,1242
76187,2375
76187,3247
76187,4097
76187,4189
171474,2845
171474,8230
69251,104
69251,300
69251,802
69251,902
353172,2988
329696,11350
190530,3973
190530,6302
190530,6347
78103,10158
78103,10898
78103,14094
78103,2139
78103,225
78103,226
78103,2511
78103,3367
78103,7686
78103,9588
24252,2954
24252,4158
24252,492
24252,6348
24252,7058
362794,2862
362794,2919
362794,2970
362794,3336
362794,3455
362794,8796
111506,11890
111506,14264
94236,1182
94236,251
94236,447
94236,7143
204738,6888
141790,1709
141790,6755
141790,3313
141790,12718
141790,8018
141790,6779
141790,2631
141790,6388
141790,1247
141790,1485
563738,3258
563738,6820
58750,8078
25054,15658
25054,7534
25054,12846
641358,12560
47261,10046
47261,11140
47261,11258
47261,12458
47261,12920
47261,13954
47261,14134
47261,14412
47261,15032
47261,1912
345734,7303
550636,13560
550636,1298
550636,14798
550636,13724
550636,1060
550636,14660
550636,14650
47514,3306
33320,10894
399870,11502
399870,11958
399870,11962
399870,13688
399870,14586
399870,1701
399870,1958
399870,2082
399870,2811
399870,2919
127120,1232
127120,2053
127120,2065
127120,236
127120,2875
127120,2911
127120,6465
127120,6646
127120,8912
127120,9170
89274,106
89274,7257
619116,14054
619196,10042
619196,10738
619196,11140
619196,11258
619196,11296
619196,11802
619196,12786
619196,12794
619196,12806
619196,12902
206038,10874
142722,104
142722,2273
142722,379
142722,447
142722,493
142722,508
142722,672
142722,73
142722,9212
373098,11878
373098,1867
373098,9024
52500,4048
130212,12450
24911,10504
24911,10604
24911,1627
24911,2136
24911,3292
24911,3854
24911,3896
24911,4088
24911,512
24911,7312
124032,10382
124032,5639
124032,7505
123414,48
11817,12376
11817,2775
136334,905
70751,10062
70751,10086
70751,10112
70751,10712
70751,10766
70751,11040
70751,11570
70751,12046
70751,1380
70751,13910
589354,14902
589354,6318
2314,674
376360,1475
376360,12836
405308,10982
405308,15192
405308,2166
405308,8512
33941,6691
171740,501
363284,1182
363284,13698
363284,1542
363284,2601
363284,6761
363284,6975
73029,5144
626526,12668
581386,12132
77f5730c-e6b6-4654-9d42-f2060a7e8cc1,6755
76544,2081
76544,3901
76544,468
76544,48
76544,6838
76544,6898
76544,752
248072,11398
248072,12008
248072,1380
248072,2945
248072,3367
248072,346
248072,368
248072,48
248072,6492
248072,7
300380,1
300380,10860
300380,125
300380,12574
300380,14076
300380,2004
300380,2053
300380,2782
300380,2848
300380,35
700648,1182
700648,6837
65992,11322
114982,10106
114982,10554
114982,11382
114982,2531
114982,6459
114982,8296
114982,8324
114982,8376
114982,9278
114982,9716
387056,10498
387056,1061
387056,10622
387056,1073
387056,11336
387056,129
387056,3116
387056,3880
387056,6731
387056,6749
35485,11766
35485,14094
35485,14440
79420,6348
79420,6349
242564,10042
242564,10140
242564,10168
242564,10504
242564,10818
242564,11024
242564,11296
242564,11322
242564,11566
242564,11948
364352,7
72893,1386
72893,3807
54775,3338
234554,14404
9017,9814
128244,10450
66014,2409
66014,10046
66014,10436
66014,12008
66014,14362
66014,61bfe51d-5433-dbc9-628e-5602f26d67d5
66014,3195
66014,4191
66014,6061
66014,7312
83545,499
83545,7632
14880,2739
14880,490
14880,5427
14880,6328
55774,12666
55774,4030
269772,3062
110698,11796
110698,3348
302784,10086
302784,6684
302784,6755
386542,1070
386542,2832
95390,1445
95390,6347
95390,6477
65852,104
65852,1182
65852,217
65852,320
65852,377
65852,6802
65852,82
65852,8792
39d34b36-03cf-41d8-9d7b-882d46a05536,6962
77684,13062
77684,1958
77684,4931
276946,10720
276946,10728
276946,10766
276946,2605
276946,2782
276946,3094
276946,3824
276946,6556
276946,7
276946,7240
80464,13550
80464,2139
164264,3901
130290,9450
93258,2075
34546,14852
34546,12100
34546,3977
34546,6839
34546,6962
34546,11766
34546,12846
34546,13302
34546,13608
34546,149
71668,8106
377550,9582
70449,2254
70449,8896
10341,712
356702,6850
213960,12866
213960,13608
36157,4031
36157,551
380016,7873
380016,893
222540,10084
222540,10322
222540,2444
222540,2825
222540,377
222540,599
222540,808
222540,9276
283058,2832
119168,7355
60240,10874
60240,126
60240,1187
60240,13390
60240,13416
60240,15136
60240,15724
60240,7530
60240,14714
60240,2053
158298,48
158298,6962
184096,9230
78541,2134
78541,104
78541,1060
78541,1182
78541,1445
78541,146
78541,2057
78541,2172
78541,231
78541,2646
70660,3837
70660,10046
70660,1065
70660,11096
70660,11412
70660,1146
70660,11688
70660,12078
70660,12424
70660,12648
105438,10450
105438,11322
15802,1
42678,161
42678,1701
42678,3026
42678,7190
475078,10380
475078,13536
475078,828
475078,9070
342876,10534
316818,11356
316818,11606
316818,12000
316818,1328
316818,200
316818,3971
316818,551
316818,6937
316818,7849
316818,917
416114,15282
84710,7500
49733,1650
49733,5790
49733,7856
421500,1674
429518,3867
429518,7534
349698,1475
349698,3146
349698,485
349698,486
349698,650
349698,7303
e4bd9cd5-4328-4edd-89e9-eb85b2742470,7156
e4bd9cd5-4328-4edd-89e9-eb85b2742470,389
e4bd9cd5-4328-4edd-89e9-eb85b2742470,793
e4bd9cd5-4328-4edd-89e9-eb85b2742470,486
e4bd9cd5-4328-4edd-89e9-eb85b2742470,78
73931,1136
59425,2053
46867,196
258740,12000
258740,1980
258740,2797
258740,4191
258740,501
258740,6714
258740,7453
258740,7744
258740,9734
300616,2988
97946,104
97946,1182
97946,1224
97946,1901
97946,1912
97946,2138
97946,217
97946,2175
97946,3829
97946,3973
752457,15242
70045,1424
213732,1
213732,7686
16194,9f339fbd-025c-afff-f149-55dcb4af1464
338740,10834
338740,1183
338740,1298
338740,13624
338740,13682
338740,14848
338740,15106
338740,2734
338740,3829
338740,8336
173484,2098
173484,2969
173484,7198
63396,2078
63396,3367
410110,11274
1402,15048
1402,10184
1402,10202
1402,10328
1402,10436
1402,10750
1402,10836
1402,11086
1402,11140
1402,11688
140616,11424
4850,3244
87232,15106
4516,196
81833,1059
81833,1060
81833,11900
81833,397
81833,6116
81833,9036
417158,2098
417158,2865
417158,7865
13562,11140
13562,5119
73096,3372
73096,5144
73096,6482
578834,863
738644,2796
7277,1598
13910,1272
13910,2667
13910,2843
13910,3991
13910,48
13910,5133
13910,5144
13910,554
13910,8074
78709,14196
78709,250
78709,3271
78709,6477
78709,6755
78709,7500
199396,253
199396,2919
199396,3362
199396,3366
199396,3824
199396,3896
199396,3971
199396,3977
199396,4026
199396,48
74418,7058
7c7a2b60-1baa-4e0a-9852-93a931dfd75a,428
474742,14390
474742,48
562512,12376
254276,7500
484146,12376
484146,1518
13937,10108
13937,2832
13937,2865
13937,3271
13937,4098
13937,489
13937,522
13937,6802
13937,827
13937,9060
139716,501
305836,2997
62191,237
62191,3218
83846,2139
83846,2734
83846,7340
309318,674
20111,5535
20111,7098
166368,10062
123162,9156
123162,93
123162,10062
123162,10272
123162,1470
123162,1758
123162,200
123162,2130
123162,2230
123162,3003
210058,10574
210058,1626
210058,330
210058,7340
21271,9814
367854,10370
367854,251
367854,3899
367854,6759
367854,7413
697282,7874
403658,15198
403658,1709
403658,4191
403658,59
416868,13062
416868,7717
416868,8450
416868,8546
416868,978
83767,380
83767,7656
83767,7821
293202,10044
293202,10122
293202,11860
293202,2825
293202,2945
293202,495
293202,6348
293202,6426
82244,3243
82244,3922
82244,5678
82244,6426
82244,6879
424958,738
424958,7530
424958,9212
424958,93
424958,9820
424958,10438
424958,10910
424958,11288
424958,12010
424958,125
103692,10142
103692,10728
103692,1264
103692,2086
103692,227
103692,232
103692,2782
103692,2989
103692,3028
103692,346
357524,9618
82005,48
82005,7645
279466,1961
279466,2335
219080,7762
167374,3824
22715,1151
22715,149
22715,2845
22715,3026
22715,8738
76816,3003
39835,10108
39835,1023
39835,10334
39835,11954
39835,12442
39835,3141
39835,3180
39835,3243
39835,3839
39835,6116
69819,2139
69819,476
69819,6442
69819,7102
80526,4195
167896,10134
167896,10146
167896,10450
167896,10510
167896,10574
167896,1912
167896,2409
167896,3184
167896,377
167896,3867
501228,2267
501228,2957
501228,476
12158,10136
12158,10138
12158,10158
12158,11350
12158,11878
12158,13608
12158,2116
12158,2997
12158,3824
12158,3896
24430,10402
24430,6556
71275,1518
13881,14868
13881,106
13881,2065
13881,236
13881,246
13881,255
13881,2875
13881,490
13881,6457
176194,2740
176194,6831
176194,7
176194,863
176194,9556
258364,1320
258364,2994
284340,10322
31687,6969
31687,12342
60978,10556
60978,117
60978,12692
60978,12952
60978,13132
60978,2138
60978,2605
60978,2707
60978,2710
60978,2845
343986,282
343986,48
614258,12132
215808,9006
589318,10112
589318,14358
589318,14626
589318,14866
589318,14878
589318,15154
589318,15674
589318,2164
589318,4191
589318,6738
367752,12666
367752,48
367752,3414
367752,12132
367752,2432
367752,1518
367752,7530
367752,700
367752,3867
367752,7899
148304,48
148304,9628
148304,9716
f5903816-1e10-47c1-87fd-84da0bde95dd,8874
f5903816-1e10-47c1-87fd-84da0bde95dd,14646
f5903816-1e10-47c1-87fd-84da0bde95dd,6837
f5903816-1e10-47c1-87fd-84da0bde95dd,15240
f5903816-1e10-47c1-87fd-84da0bde95dd,15198
f5903816-1e10-47c1-87fd-84da0bde95dd,14146
f5903816-1e10-47c1-87fd-84da0bde95dd,8376
f5903816-1e10-47c1-87fd-84da0bde95dd,12436
f5903816-1e10-47c1-87fd-84da0bde95dd,12806
f5903816-1e10-47c1-87fd-84da0bde95dd,15404
13388,537
13388,6318
13388,11326
13388,2173
13388,2757
13388,330
71178,6756
313482,1239
313482,13688
313482,2135
22493,2759
717764,10432
81310,1085
81310,123
81310,1762
81310,3343
81310,3946
81310,4204
81310,4733
81310,495
81310,5344
81310,5346
68434,10922
242102,10108
242102,149
242102,2139
46165,4056
79984,6764
57f6d93458a2c,2997
0e7bd788-9e2e-4e54-8e4e-a94268e13cab,13980
473598,2230
4900,2997
418726,9748
75188,7058
79971,2166
79971,320
414602,12812
414602,13300
414602,13334
414602,208
289726,10336
289726,1078
289726,11566
289726,1452
289726,2737
289726,3990
29990,15136
81251,12504
81251,14316
81251,1756
81251,2775
81251,2796
81251,3387
81251,363
81251,377
81251,386
81251,397
79637,2899
79637,6572
294306,6681
46465,36
46465,48
1655,6990
1655,182
1655,6696
1655,13746
1655,2078
21160,8512
30557,225
30557,3180
35330,3257
35330,468
35330,501
97980,11618
97980,122
97980,12690
97980,138
97980,3003
97980,378
97980,9306
77069,12988
78790,15048
78790,12574
78790,10328
78790,13416
78790,13468
78790,9252
e4986f0d-1afe-4e57-ad34-87e53cc46240,2399
141936,2007
141936,3317
412242,12848
412242,48
172946,2007
172946,393
172946,6684
75480,7134
208850,10112
208850,10136
208850,10322
208850,10328
208850,10720
208850,11570
208850,11676
208850,12508
208850,12574
208850,12622
180074,2832
180074,6768
273816,6116
52845,9212
84718,3026
84718,5133
84718,84
22972,10836
22972,12428
22972,12800
22972,13176
22972,138
22972,161
22972,2397
22972,2916
22972,7832
22972,9418
117736,2409
117736,48
43917,7782
114150,10192
114150,104
114150,10450
114150,1146
114150,1307
114150,1328
114150,1350
114150,166
114150,1756
114150,1775
5559aa47-b0db-49f6-beda-13ff2a23e1b6,2480
58e6a1db61479,68
58e6a1db61479,4007
58e6a1db61479,42b4b36a-8c93-11e6-9f54-a0a8cd25e2c5
510822,10688
510822,11820
510822,2267
510822,7573
383474,87
314264,393
314264,6755
314264,48
314264,6839
314264,7530
314264,827
314264,8778
314264,10108
314264,2139
314264,33
64769,7707
64769,9716
133010,126
282858,429
345996,9760
61566,12840
61566,13324
61566,14480
61566,9688
233582,14144
623358,1735
388008,13366
388008,964
123230,11140
123230,1821
123230,9556
24291,10184
24291,2997
24291,10878
24291,15658
24291,15788
24291,13062
24291,15000
24291,136
24291,2010
24291,217
101022,5249
64833,1
64833,104
64833,165
64833,499
64833,6026
64833,6559
64833,6940
64833,7202
64833,8312
6103,1151
6103,7707
6103,15530
214208,114
214208,2865
61145,10168
61145,10476
61145,1103
61145,11140
61145,11434
61145,131
61145,1461
61145,1764
61145,2589
61145,2630
83337,7149
352508,10870
352508,389
352508,6948
352508,7377
352508,7413
352508,7734
396234,11890
460126,6755
44854,330
44854,15754
44854,615
44854,320
44854,423
44854,7849
44854,6937
44854,50
44854,61bfe51d-5433-dbc9-628e-5602f26d67d5
44854,208
389970,12898
233622,10912
233622,11140
233622,11258
233622,1151
233622,11802
233622,1948
233622,232
233622,251
233622,252
233622,2605
59373,2138
59373,7530
59373,94
19535,10508
19535,11110
19535,12666
19535,13468
19535,13624
19535,15114
19535,1650
19535,1775
19535,2265
19535,2707
80525,11644
80525,12622
80525,13306
80525,13334
80525,13426
80525,13536
80525,2734
80525,7595
80525,8986
80525,9996
1060,14148
1060,15522
1060,10046
1060,10086
1060,10106
1060,10168
1060,10192
1060,10274
1060,10354
1060,10370
10128,8608
137,80
137,8272
137,1272
137,232
137,2782
79778,4108
79778,6477
79778,7831
287130,3348
287130,4191
287130,6482
287130,7873
287130,94
379286,10650
379286,7148
379286,8296
379286,8554
379286,8986
56945,3950
67574,11664
37390,14116
65015,9716
72002,3961
291824,2533
78555,7347
678032,14360
80961,2166
118792,2459
118792,2845
118792,2919
118792,3498
118792,3807
118792,4078
118792,410
118792,4758
118792,5639
118792,961
79424,14396
79424,15330
79424,158
79424,161
79424,2740
79424,2816
79424,2845
79424,3180
79424,3252
79424,3390
52788,10458
119184,1947
94588,2090
216694,14404
216694,12702
8790,15014
8790,15406
8790,15584
8790,15564
8790,10162
8790,11014
8790,5132
83947,11954
83947,12988
83947,2707
83947,6350
83947,738
83947,7746
79130,2077
79130,3095
265174,2007
265174,2823
265174,3870
265174,3989
265174,7136
265174,9588
58304,10498
58304,2159
58304,2478
58304,2485
58304,3367
58304,3423
58304,7776
58304,9070
80887,6347
80887,59
80887,9136
80887,8078
80887,10878
80887,10920
80887,14400
80887,13062
80887,10184
80887,526
5109,10324
5109,2477
13934,10106
13934,1579
13934,3887
13934,7338
13934,7518
13934,9230
13934,9556
13934,9602
2525,1124
2525,1182
2525,231
2525,2945
2525,3116
2525,48
2525,66
2525,827
370768,10868
370768,8608
77397,2286
77397,3343
77397,3906
77397,7073
77397,7451
77397,760
2288,206
2288,7098
2288,8436
151448,9802
64665,219
70400,2630
84229,1272
118568,7340
42095,2138
120246,10176
120246,3265
120246,395
120246,7710
120246,85
120246,9178
11360,3367
11360,5678
47746,14662
47746,10164
47746,10268
47746,10458
47746,11776
47746,1239
47746,12718
47746,2166
47746,2937
47746,3115
24825,3854
281472,11766
281472,1264
281472,237
281472,368
281472,6602
281472,9242
535084,7983faac-50dc-b98d-23dd-56c239e1c38f
187432,9748
79654,6318
504362,10714
504362,1479
504362,238
504362,2845
504362,480
83241,2919
83241,48
83241,7
83241,7
83241,7722
78358,11140
78358,12376
78358,14440
78358,15106
78358,2707
78358,2734
78358,3257
70401,94
392992,2579
110286,11326
110286,59
110286,6511
110286,739
110286,7532
110286,9716
78696,1078
78696,1315
78696,3897
149812,3477
172354,393
172354,7889
32648,7588
40445,13468
40445,499
40445,674
40445,6879
40445,9732
358080,217
77973,48
87446,10108
87446,2325
87446,7899
470978,11140
86690,1470
83091,3944
21034,61bfe51d-5433-dbc9-628e-5602f26d67d5
21034,2945
21034,3933
21034,770
272408,640
11229,8cf10ae6-f162-48b2-b96a-4f57b6bb6da8
11229,10328
11229,104
11229,10894
11229,15154
11229,1961
11229,2042
11229,2865
11229,3259
11229,3362
152584,2734
152584,326
152584,3381
152584,7296
73762,8326
364602,12420
402508,10184
402508,11776
402508,12174
402508,131
402508,1607
402508,2825
402508,2982
402508,3306
402508,3367
402508,3456
62267,6416
64049,12002
64049,12898
64049,6999
64049,7
64049,9306
14809,10722
14809,11184
14809,13612
14809,13724
61956,14368
686610,3127
12319,7873
32293,11860
32293,14490
32293,2797
32293,6318
32293,9716
508512,13708
13569,747
651330,522
651330,85a3e64b-cb56-684b-7bc1-5742fe5ae64b
651330,6793
651330,1377
651330,499
651330,12666
651330,1957
651330,1328
651330,48
651330,104
321816,14116
29106,13724
29106,12002
29106,3853
29106,246
29106,14910
29106,d2d54ebb-aead-ff3b-4567-572102066727
29106,9150
358744,2646
287332,251
287332,486
287332,99
16202,11878
16202,6738
256580,11890
256580,12810
256580,14524
256580,246
256580,2997
406632,10900
406632,14132
406632,253
406632,304
406632,6318
406632,674
406632,7058
406632,87
406632,9460
406632,9716
15499,1241
15499,2185
15499,48
15499,499
15499,512
15499,772
15499,82
15499,8346
2881,380
8462,6767
8462,789
4488,7310
79580,1576
79580,2397
79580,3010
89268,8362
89268,13342
57051,7240
57051,9458
578080,1485
61407,2988
61407,e3cf234d-5fac-4da3-830b-56798bf9d5c7
61407,2734
106128,9020
299380,827
400686,10248
400686,13106
400686,3344
400686,4108
400686,6949
400686,9802
22399,251
34026,11412
34026,1879
34026,280
34026,2845
34026,700
34026,744
15918,7776
15918,7844
15918,10830
15918,10836
15918,11502
15918,11664
15918,3190
15918,3379
15918,392
15918,393
199558,251
199558,7143
68517,6554
17595,2116
17595,6370
163060,125
270254,9996
356316,15036
86218,3258
153528,7340
153528,9834
2489,2459
2489,2969
198236,2173
198236,6578
2592,1723
2592,2129
2592,2129
2592,2130
105522,7707
52817,14868
52817,2286
52817,7152
52817,15204
216448,100
216448,10510
216448,11878
216448,1299
216448,1457
216448,154
216448,1799
216448,1912
216448,217
216448,362
134222,13432
134222,13550
134222,1445
134222,14480
134222,200
134222,2775
134222,3450
134222,4098
134222,6374
134222,6551
79593,2766
223114,405
223114,48
200054,11322
200054,11844
200054,12096
200054,1980
200054,2273
200054,2757
200054,2832
200054,3842
200054,4072
200054,515
649084,5535
649084,6477
248024,10400
248024,9216
400854,10726
400854,10940
400854,1099
400854,11024
400854,11948
400854,1235
400854,13068
400854,13516
400854,13610
400854,14146
33733,7603
50834,386
80738,10106
80738,10726
80738,181
80738,187
80738,2832
80738,363
80738,758
80738,9150
132750,11356
132750,2065
132750,3259
132750,3965
132750,48
132750,6328
132750,6482
132750,6802
132750,7686
132750,7782
58024fde10337,8652
58024fde10337,13104
58024fde10337,15644
58024fde10337,13676
58024fde10337,15554
58024fde10337,3258
58024fde10337,2824
58024fde10337,6810
58024fde10337,6972
58024fde10337,13000
79905,13612
79905,13762
79905,3143
79905,372
460136,11690
460136,2825
460136,37
460136,5678
460136,7916
460136,983
202818,10726
202818,2839
191338,12162
112888,3119
405442,3195
126708,10460
51279,6714
72607,1151
72607,1576
72607,6390
72607,9170
336962,1849
336962,6645
336962,886
194800,3144
194800,6679
194800,6684
64213,10738
64213,10922
64213,1099
64213,2042
64213,2116
64213,2718
64213,2918
64213,3177
64213,3271
64213,3610
64793,2171
64793,6318
21409,12350
21409,1232
21409,14216
21409,1735
21409,300
21409,5535
360992,122
937,3946
937,486
937,2138
49888,1000
49888,10522
49888,10726
49888,114
49888,1305
49888,13106
49888,13324
49888,13434
49888,13440
49888,14316
76510,3829
177332,6997
10016,1650
103626,1764
103626,3352
103626,5790
103626,6742
373346,12588
373346,1514
373346,177
373346,94
33942,6000
285102,3890
63406,3829
41184,2139
36651,2082
413454,12996
70228,7058
70218,2065
70218,219
70218,2272
70218,237
70218,288
70218,3116
70218,316
70218,370
70218,6547
70218,7115
275684,827
332576,7058
39396,3824
39396,3867
29407,14324
29407,9458
29407,10112
29407,12816
29407,136
29407,154
29407,2053
29407,2792
29407,2865
29407,3202
86028,217
86028,2832
86028,4750
275488,10112
275488,10728
422780,8588
12541,1980
12541,554
8955,81
8955,99
300662,3387
300662,6684
258450,10550
258450,1320
258450,1944
258450,2311
258450,2707
258450,3343
258450,3837
275318,10622
275318,10766
275318,1918
275318,9234
184188,11110
86762,7150
86762,8986
86762,9556
338306,1735
172868,15554
172868,2272
172868,13300
172868,246
172868,59
172868,8268
18236,10158
18236,10172
18236,10726
18236,10894
18236,1182
18236,11878
18236,11964
18236,12002
18236,12096
18236,12846
4899,93
334174,11322
334174,11612
334174,11764
334174,12582
334174,1414
334174,1424
334174,1435
334174,1482
334174,1483
334174,2086
357424,10750
357424,13624
357424,14210
357424,3243
357424,7873
28855,1518
28855,48
28855,6636
739386,14878
739386,13550
739386,14444
739386,14614
739386,15080
543210,104
543210,10688
543210,10726
543210,11296
543210,11624
543210,11802
543210,1350
543210,1598
543210,2138
543210,48
294464,2600
294464,3914
294464,7090
294464,7873
165954,3937
398794,2265
398794,3153
248568,1461
96532,9006
96532,6746
84383,298
76078,253
89476,3477
89476,6382
89476,7887
152364,11954
152364,6061
134178,2210
134178,3245
59734,8890
54564,6791
322584,5137
78740,7878
18170,11504
18170,2159
18170,6061
18170,6602
18170,6964
18170,9602
a6a04c37-c498-4d84-9ca9-73e8ce0f9b4d,15658
54967,537
189308,10874
719150,15248
378856,1182
378856,13068
378856,1613
378856,165
378856,1873
378856,1898
378856,2365
378856,3119
378856,3329
378856,3870
623162,6556
70503,11238
294210,2139
294210,226
294210,468
68526,2034
19959,10436
19959,10920
19959,1319
19959,14160
19959,14304
19959,14562
19959,1461
19959,14856
19959,2405
19959,2425
8486,7188
8486,7573
8486,802
8486,8336
8486,12278
8486,14174
8486,14662
8486,14880
8486,2835
8486,3063
401284,326
401284,6972
74461,282
381762,14524
224590,1000
224590,10766
224590,2589
224590,6731
226234,3982
226234,7309
226234,778
226234,808
226234,9862
151908,4191
60956,10112
60956,6802
60956,7098
60956,9156
560178,13608
560178,15136
560178,3985
560178,7717
560178,9716
259612,6318
85890,11856
85890,14154
85890,200
85890,282
85890,2825
85890,3251
85890,3824
85890,4062
85890,6055
85890,6116
67285,11948
67285,2839
67285,6426
86432,59
150920,8562
398778,2533
70211,340
102358,4103
83236,393
24469,1094
24469,1182
24469,13824
24469,1485
24469,1901
24469,2166
24469,236
24469,389
24469,493
24469,6328
19914,11766
418108,1182
418108,12848
418108,372
418108,468
418108,493
418108,650
418108,6657
418108,7232
418108,7505
418108,808
326056,10874
70104,1070
70104,11616
70104,11990
70104,177
70104,2715
70104,48
251256,514
251256,619
251256,214
251256,378
165306,7686
165306,10322
165306,19bcd4f7-7283-3254-61d0-572cd4466f11
165306,7573
165306,2992
165306,14868
165306,2707
165306,10508
165306,3450
165306,397
318386,1751
7251,33
79978,2053
227458,10750
243640,4656
243640,486
243640,5132
243640,545
243640,59
243640,6116
243640,622
243640,6293
243640,6322
243640,6426
67919,8230
70904,08a12d8c-a289-4ed5-9a0d-57ce2e3deb1a
32734,2301
32734,3147
32734,8738
32734,8740
85970,7102
38089,10750
38089,501
38089,1709
38089,14234
38089,1479
38089,14934
38089,2839
38089,2845
38089,3901
38089,7398
559722,10688
559722,11140
559722,11488
559722,13324
559722,14078
559722,14094
559722,15054
559722,1518
559722,282
559722,3199
217458,14962
18532,9822
14534,6011
18513,15788
18513,1136
18513,7782
18513,7832
18513,796
18513,81
18513,8208
18513,8796
18513,8892
18513,9150
104084,8346
104084,8786
407152,2082
407152,3970
407152,599
604562,7498
33635,11274
33635,393
55052,15380
207770,1060
536bd6d1-766d-4849-a98d-2be6b9a07b89,13746
536bd6d1-766d-4849-a98d-2be6b9a07b89,15192
536bd6d1-766d-4849-a98d-2be6b9a07b89,48
318594,1510
41536,1723
41536,5144
230510,700
119426,14524
119426,1961
119426,33
119426,9278
83129,8784
435906,10530
435906,10604
435906,10878
435906,11266
435906,11948
435906,12904
435906,200
435906,2562
435906,3830
435906,713
79552,192
79552,2832
79552,6302
404516,122
404516,12208
404516,12836
404516,1558
404516,2494
404516,492
404516,6416
